日期,水解液位,水解温度,水解温度_change,水解pH,水解pH_change,水解TS,水解VS,水解VS/TS,水解总流量,水解总流量_change,发酵液位,发酵液位_change,发酵温度,发酵温度_change,进料量,发酵TS,发酵VS,发酵OLR,发酵OLR_change,发酵VFA,发酵VFA_change,发酵碱度,发酵碱度_change,发酵酸碱比,发酵pH,发酵pH_change,发酵总流量,发酵总流量_change,螺杆泵出料口压力,螺杆泵出料口压力_change,压力,压力_change,产气量,产气量_change,产气量_提升,单位VS产甲烷量_change
2020.04.30,7.974733,48.9294,58.85315912790698,3.89,3.9178181818181854,0.107,0.885,0.120903955,6301.25,25717.65694285715,16.22915,16.060634120370327,37.71701,37.24865134328369,82.40181818,0.021,0.796,1.950760043,2.3608112331630906,4056.0,8399.999999999996,9680.0,11269.565217391291,0.419008264,7.287616,7.24932894690265,6478.732,3689.417515780591,0.157407,0.1980071999999999,1.264468,1.6407879295774626,8687.0,19733.693,11046.693359375,1379.4408978356778
2020.05.01,8.086134,49.04514,58.85315912790698,3.89,3.9178181818181854,0.107,0.885,0.120903955,6407.125,25717.65694285715,16.274,16.060634120370327,37.91956,37.24865134328369,83.65961818,0.0215,0.81,1.980536886,2.3608112331630906,5040.0,8399.999999999996,9080.0,11269.565217391291,0.555066079,7.271412,7.24932894690265,6569.374,3689.417515780591,0.19213,0.1980071999999999,1.510417,1.6407879295774626,9073.9,20065.914,10992.0140625,1381.575383936774
2020.05.02,7.503669,48.78472,58.85315912790698,3.89,3.9178181818181854,0.107,0.885,0.120903955,6465.333,25717.65694285715,16.2361,16.060634120370327,37.84722,37.24865134328369,87.29782727,0.0194,0.777,2.066666938,2.3608112331630906,5448.0,8399.999999999996,9160.0,11269.565217391291,0.594759825,7.226852,7.24932894690265,6664.006,3689.417515780591,0.198785,0.1980071999999999,1.195023,1.6407879295774626,8774.3,18982.941,10208.64140625,1252.5399574649755
2020.05.03,7.640532,48.75579,56.89498726744186,3.89,3.9912727272727313,0.0769,0.8758,0.087805435,6543.728,27244.15526190477,16.23205,16.103040231481437,37.78935,37.31731865671653,64.0774,0.0173,0.563,1.078887524,2.288949324476395,3696.0,7187.926380368095,9480.0,8995.478260869559,0.389873418,7.157986,7.568742929203524,46.48158,5480.013145232068,0.20978,0.0550019999999999,1.524884,1.745525183098589,4690.6,14139.269,9448.6685546875,1787.1020227560189
2020.05.04,8.681331,48.87153,57.54771122093024,3.89,3.84436363636364,0.0786,0.8806,0.089257325,6623.476,19494.240719047622,16.21614,16.177250925925872,37.47107,37.24865134328369,10.46013636,0.0178,0.583,0.181000003,2.935706502656653,3288.0,5759.411042944783,9800.0,8833.043478260863,0.335510204,7.097222,7.433879247787599,57.98768,1219.630440675105,0.15625,0.1980071999999999,1.452546,1.7245777323943634,5801.5,11883.73,6082.23046875,8953.08659623758
2020.05.05,7.630983,48.75579,55.752720348837215,3.89,4.285090909090915,0.0786,0.8806,0.089257325,6623.476,27479.001157142862,16.15421,16.18785245370365,37.71701,37.08842761194038,62.75070909,0.0222,0.4208,1.085825092,1.857777872356224,3912.0,7317.791411042942,9760.0,4447.304347826086,0.400819672,7.105324,7.717802787610599,127.0142,13506.821139324897,0.198785,0.0935033999999999,1.724537,1.766472633802814,8218.8,15664.235,7445.435351562501,1967.1972109119051
2020.05.06,7.003959,48.20602,56.89498726744186,3.89,3.9912727272727313,0.0786,0.8806,0.089257325,6652.629,27244.15526190477,16.24333,16.103040231481437,37.84722,37.31731865671653,62.74139091,0.0215,0.535,1.085663853,2.288949324476395,5712.0,7187.926380368095,9760.0,8995.478260869559,0.585245902,7.125579,7.568742929203524,196.0415,5480.013145232068,0.159144,0.0550019999999999,1.527778,1.745525183098589,7355.0,14882.886,7527.8857421875,1869.3487993559888
2020.05.07,7.962003,49.18982,58.200435174418615,3.89,4.248363636363642,0.0786,0.8806,0.089257325,6800.682,25365.388100000007,16.171,16.17371708333328,37.83276,37.202873134328456,73.2102,0.023,0.527,1.266813927,3.127338259154507,4968.0,7144.638036809813,9720.0,7208.695652173908,0.511111111,7.105324,7.56164484070795,276.5758,2886.7367163713084,0.19647,0.1540056,1.614583,1.6722091056338004,8337.1,16284.889,7947.788671875,1752.9540766355763
2020.05.08,8.111597,49.39236,57.71089220930233,3.89,3.8810909090909127,0.0786,0.8806,0.089257325,6899.188,25952.502838095246,16.26388,16.19845398148143,37.83276,37.06553850746276,75.51373636,0.0236,0.4704,1.306673836,3.486647802587984,4150.0,7144.638036809813,10000.0,11269.565217391291,0.415,7.093171,7.377094539822999,359.6362,4059.885577046414,0.157986,0.1870067999999999,1.61169,1.7874200845070396,8121.9,15075.802,6953.9017578125,1573.3009202557394
2020.05.09,8.248461,49.21875,55.26317738372094,3.86,3.8810909090909127,0.0733,0.8989,0.081544109,6990.302,22899.506200000007,16.19733,16.088904861111065,37.70255,37.17998402985084,70.4661,0.0227,0.4935,1.160741734,4.348990706828328,3984.0,6625.177914110427,9640.0,10782.260869565209,0.413278008,7.170139,7.519056309734499,437.147,10851.800033586498,0.203125,0.1540056,1.640625,1.5884193028168991,8187.7,13237.216,5049.5158203125,1555.1046645127788
2020.05.10,8.964606,49.76852,57.22134924418606,3.86,3.8810909090909127,0.0733,0.8989,0.081544109,7118.253,27479.001157142862,16.00954,16.117175601851805,37.71701,37.47754238805984,68.51671818,0.0225,0.5936,1.128630849,2.696166807034335,3624.0,6711.754601226991,9840.0,10132.521739130423,0.368292683,7.149884,7.47646777876105,512.5106,14000.778554345992,0.154803,0.0,1.608796,1.5046294999999978,8504.6,14508.077,6003.4771484375,1752.897467443712
2020.05.11,8.43625,49.36343,57.22134924418606,3.86,3.8810909090909127,0.0733,0.8989,0.081544109,7178.459,27479.001157142862,16.17939,16.117175601851805,37.96296,37.47754238805984,83.60038182,0.0225,0.5936,1.377094122,2.696166807034335,3624.0,6711.754601226991,9840.0,10132.521739130423,0.368292683,7.166088,7.47646777876105,604.4738,14000.778554345992,0.201678,0.0,1.588542,1.5046294999999978,8985.4,14301.456,5316.0560546875,1416.1693969140304
2020.05.12,7.990648,49.76852,57.22134924418606,3.86,3.8810909090909127,0.0733,0.8989,0.081544109,7250.256,27479.001157142862,16.33274,16.117175601851805,37.90509,37.47754238805984,87.15334545,0.0225,0.5936,1.435619756,2.696166807034335,3624.0,6711.754601226991,9840.0,10132.521739130423,0.368292683,7.109375,7.47646777876105,700.3388,14000.778554345992,0.158275,0.0,1.675347,1.5046294999999978,9267.1,14252.25,4985.15,1353.7628107102792
2020.05.13,8.296204,50.34722,58.200435174418615,3.89,4.248363636363642,0.0786,0.876,0.089726027,7369.404,25365.388100000007,16.24739,16.17371708333328,38.04977,37.202873134328456,87.39544545,0.0241,0.5962,1.504372761,3.127338259154507,3816.0,7144.638036809813,9960.0,7208.695652173908,0.38313253,7.117477,7.56164484070795,796.47,2886.7367163713084,0.208912,0.1540056,1.545139,1.6722091056338004,9163.8,17445.316,8281.51640625,1581.3280091227157
2020.05.14,8.468079,50.46296,58.200435174418615,3.89,4.248363636363642,0.0786,0.876,0.089726027,7484.193,25365.388100000007,16.17678,16.17371708333328,37.9919,37.202873134328456,88.38612727,0.0241,0.5962,1.521425763,3.127338259154507,4128.0,7144.638036809813,9920.0,7208.695652173908,0.416129032,7.125579,7.56164484070795,893.6988,2886.7367163713084,0.157407,0.1540056,1.556713,1.6722091056338004,10007.2,17440.467,7433.266796874999,1563.1689234564185
2020.05.15,8.589027,51.41782,55.589539360465125,3.89,3.9912727272727313,0.1041,0.879,0.118430034,7611.368,18554.85713809524,16.14785,16.06770180555551,37.84722,37.34020776119415,104.4030909,0.024,0.565,2.388322498,2.9117525330944214,3069.0,8399.999999999996,9720.0,4447.304347826086,0.315740741,7.117477,7.540350575221224,1013.987,1219.630440675105,0.196759,0.1595057999999999,1.614583,1.6303142042253498,9276.4,16639.678,7363.277734375,950.0588661267453
2020.05.16,8.951875,51.0706,50.20456674418605,3.94,4.248363636363642,0.101404056,0.907692308,0.111716333,7709.063,27831.270000000008,16.29281,16.17371708333328,37.68808,37.06553850746276,63.65610909,0.024,0.565,1.464785662,1.9535937506051508,6069.0,7058.061349693248,9720.0,7533.5652173912995,0.624382716,7.145833,7.56164484070795,1084.016,4492.098315189874,0.2011,0.2035073999999999,1.495949,1.4208396971830968,7576.4,16105.986,8529.586328125,1499.380368944634
2020.05.17,8.748171,50.89699,58.85315912790698,3.88,3.9178181818181854,0.106046794,0.896848138,0.11824387,7783.146,25717.65694285715,16.24102,16.060634120370327,37.76042,37.24865134328369,76.37442727,0.0223,0.75,1.815952274,2.3608112331630906,5544.0,8399.999999999996,10040.0,11269.565217391291,0.552191235,7.145833,7.24932894690265,1167.996,3689.417515780591,0.217593,0.1980071999999999,1.493055,1.6407879295774626,8853.8,19730.184,10876.38359375,1481.580559865313
2020.05.18,8.410787,51.18634,58.68997813953489,3.86,4.2116363636363685,0.105561085,0.892751915,0.11824235,7864.652,25247.96515238096,16.26648,16.180784768518464,37.86169,37.15709492537323,89.11008182,0.029,0.66,2.099430424,3.630371619961376,5832.0,6408.736196319016,9800.0,8345.739130434777,0.595102041,7.145833,7.47646777876105,1265.928,9987.374557299578,0.199653,0.0,1.469907,1.441787147887322,9863.2,18089.766,8226.565625,1174.9787898273182
2020.05.19,8.98052,51.27315,53.95772947674419,3.92,3.8810909090909127,0.099838021,0.918879056,0.108651971,8026.699,27479.001157142862,16.09866,16.26913083333327,37.86169,37.17998402985084,105.5152727,0.0259,0.58,2.419968153,2.528489020098713,7320.0,6581.8895705521445,10400.0,10132.521739130423,0.703846154,7.153935,7.391290716814149,1381.901,6838.396036540084,0.198785,0.1485053999999999,1.527778,1.7245777323943634,10298.8,16763.66,6464.860156250001,944.6213800169517
2020.05.20,8.662233,52.08333,55.589539360465125,3.96,3.9912727272727313,0.108093602,0.859980139,0.125693138,8131.277,18554.85713809524,16.10792,16.06770180555551,37.90509,37.34020776119415,109.1259091,0.027,0.652,2.536041146,2.9117525330944214,6720.0,8399.999999999996,10000.0,4447.304347826086,0.672,7.166088,7.540350575221224,1501.855,1219.630440675105,0.202257,0.1595057999999999,1.435185,1.6303142042253498,10350.4,18466.893,8116.492578125,992.9699434628608
2020.05.21,8.493542,52.48843,58.68997813953489,3.89,4.2116363636363685,0.103248537,0.889531521,0.116070689,8246.087,25247.96515238096,16.23321,16.180784768518464,37.86169,37.15709492537323,109.0341818,0.029,0.607,2.503501905,3.630371619961376,8400.0,6408.736196319016,22640.0,8345.739130434777,0.371024735,7.166088,7.47646777876105,1621.71,9987.374557299578,0.198785,0.0,1.281829,1.441787147887322,9946.9,17166.133,7219.2328125,935.0247696476783
2020.05.22,8.366227,52.34375,58.68997813953489,3.95,4.10145454545455,0.101837838,0.95329087,0.106827665,8348.188,17145.78176666667,16.17244,16.078303333333288,37.76042,37.66065522388076,95.49881818,0.0258,0.872,2.317782128,2.935706502656653,7848.0,6668.466257668709,21848.0,10619.826086956513,0.359209081,7.194445,7.483565867256624,1726.56,14679.97,0.156829,0.1540056,1.310764,1.5255769507042234,10568.8,19068.428,8499.627734375,1121.86564547631
2020.05.23,8.652685,52.98032,58.68997813953489,4.02,4.2116363636363685,0.10481384,0.889845712,0.117788779,8494.093,25247.96515238096,16.31017,16.180784768518464,37.84722,37.15709492537323,109.1146364,0.027349411,0.654891304,2.544229957,3.630371619961376,6912.0,6408.736196319016,21000.0,8345.739130434777,0.329142857,7.190393,7.47646777876105,1846.41,9987.374557299578,0.156829,0.0,1.322338,1.441787147887322,9946.2,17322.316,7376.116406249999,928.4278900891998
2020.05.24,8.23,52.63,55.589539360465125,3.99,3.9912727272727313,0.1041,0.8809,0.118174594,8560.256,18554.85713809524,16.31,16.06770180555551,37.85,37.34020776119415,82.99090909,0.028,0.651,1.902601655,2.9117525330944214,5640.0,8399.999999999996,10520.0,4447.304347826086,0.536121673,7.17419,7.540350575221224,1937.502,1219.630440675105,0.202257,0.1595057999999999,1.41493,1.6303142042253498,10382.9,19176.045,8793.144921875,1374.3892266515704
2020.05.25,8.0,52.72,55.589539360465125,4.1,3.9912727272727313,0.1041,0.8717,0.119421819,8658.343,18554.85713809524,16.09,16.06770180555551,37.82,37.34020776119415,97.27272727,0.0258,0.6004,2.206728361,2.9117525330944214,5160.0,8399.999999999996,10560.0,4447.304347826086,0.488636364,7.178241,7.540350575221224,2044.456,1219.630440675105,0.2011,0.1595057999999999,1.394676,1.6303142042253498,10112.6,17529.008,7416.4078125,1083.1959606251778
2020.05.26,8.3,52.69,55.589539360465125,4.08,3.9912727272727313,0.1091,0.8753,0.12464298,8794.016,18554.85713809524,16.19,16.06770180555551,37.64,37.34020776119415,98.26363636,0.0301,0.6411,2.345927139,2.9117525330944214,5520.0,8399.999999999996,10760.0,4447.304347826086,0.513011152,7.247107,7.540350575221224,2153.125,1219.630440675105,0.2011,0.1595057999999999,1.391782,1.6303142042253498,10098.5,19535.953,9437.453125,1135.5824160084485
2020.05.27,8.23,52.29,57.22134924418606,4.1,3.807636363636367,0.1038,0.8741,0.118750715,8903.459,19846.509561904768,15.98,16.12424328703699,37.38,37.04264940298515,43.63636364,0.0289,0.6341,0.989799055,2.528489020098713,5376.0,8399.999999999996,10560.0,10619.826086956513,0.509090909,7.226852,7.56164484070795,2261.978,11592.736156118144,0.20081,0.1485053999999999,1.452546,1.7559989084507015,8261.3,18820.27,10558.96953125,2592.849910924295
2020.05.28,9.146029,52.66204,52.48910058139536,4.05,3.9912727272727313,0.1016,0.8705,0.116714532,9019.669,27479.001157142862,15.96324,16.08183717592588,37.03704,37.202873134328456,46.36363636,0.0282,0.6148,1.025132455,3.127338259154507,5616.0,5456.392638036808,10760.0,9807.652173913037,0.521933086,7.214699,7.526154398230075,2310.165,12333.672278649788,0.197338,0.1980071999999999,1.493055,1.7245777323943634,7924.0,16515.916,8591.916015625,2196.95548215016
2020.05.29,9.107836,52.28588,56.89498726744186,4.03,5.240000000000011,0.1016,0.8737,0.116287055,9072.961,22899.506200000007,16.0486,16.074769490740696,37.10938,37.2715404477613,57.33126364,0.0267,0.608,1.272294256,2.1931334462274683,4536.0,6971.484662576684,10800.0,10944.695652173905,0.42,7.214699,7.1215633539823,2361.869,9802.140526666666,0.192708,0.0495017999999999,1.449653,1.7769463591549268,8098.1,16529.05,8430.95078125,1771.5724640039982
2020.05.30,9.263796,52.25694,56.89498726744186,4.06,5.240000000000011,0.0986,0.8717,0.113112309,9151.378,22899.506200000007,16.07233,16.074769490740696,37.23958,37.2715404477613,65.47512727,0.0273,0.6018,1.406890577,2.1931334462274683,4584.0,6971.484662576684,10840.0,10944.695652173905,0.422878229,7.251157,7.1215633539823,2425.461,9802.140526666666,0.190104,0.0495017999999999,1.385995,1.7769463591549268,8103.2,16369.253,8266.0529296875,1586.5987663986414
2020.05.31,9.263796,52.86458,54.12091046511628,4.01,4.138181818181823,0.0952,0.878,0.108428246,9230.015,22077.54556666667,16.08419,16.060634120370327,37.10938,37.546209701492685,65.48372727,0.0276,0.612,1.368374159,2.312903294038627,4416.0,6711.754601226991,10920.0,4772.173913043477,0.404395604,7.247107,7.41968307079645,2497.81,11345.757448607596,0.155093,0.2365085999999999,1.440972,1.7874200845070396,8180.4,18203.646,10023.246484375,1814.0619027500145
2020.06.01,9.012349,52.48843,54.12091046511628,3.98,4.138181818181823,0.0958,0.878,0.109111617,9290.237,22077.54556666667,16.05207,16.060634120370327,37.35532,37.546209701492685,65.48372727,0.0273,0.612,1.376998365,2.312903294038627,4392.0,6711.754601226991,12160.0,4772.173913043477,0.361184211,7.21875,7.41968307079645,2570.254,11345.757448607596,0.195313,0.2365085999999999,1.41493,1.7874200845070396,7348.8,18148.475,10799.674609375,1797.2366956712442
2020.06.02,8.060671,51.90972,54.44727244186047,4.03,4.174909090909096,0.0955,0.8522,0.112062896,9290.237,26657.04052380953,16.09027,16.230258564814758,37.47107,37.36309686567176,57.29137273,0.0257,0.5776,1.165666025,2.1931334462274683,4224.0,6452.024539877298,11760.0,11269.565217391291,0.359183673,7.234954,7.597135283185825,2633.838,12580.650986160335,0.155093,0.1815066,1.495949,1.6617353802816877,7952.3,15473.002,7520.701953125,1810.0851934387747
2020.06.03,8.563564,52.19907,56.89498726744186,3.98,5.240000000000011,0.0969,0.8724,0.111072902,9405.776,22899.506200000007,16.20919,16.074769490740696,37.57234,37.2715404477613,68.20183636,0.0267,0.5998,1.441370108,2.1931334462274683,4632.0,6971.484662576684,11880.0,10944.695652173905,0.38989899,7.234954,7.1215633539823,2709.643,9802.140526666666,0.198495,0.0495017999999999,1.521991,1.7769463591549268,8059.5,16166.8,8107.2998046875,1529.4916956898317
2020.06.04,9.327454,53.26968,56.24226331395349,3.99,4.248363636363642,0.0927,0.9675,0.095813953,9548.091,24426.004519047627,16.11428,16.120709444444397,37.42766,37.31731865671653,76.38621818,0.0262,0.5928,1.712717462,3.43873986346352,4488.0,6452.024539877298,11760.0,11107.1304347826,0.381632653,7.247107,7.377094539822999,2794.296,6467.927975274261,0.190683,0.0220007999999999,1.371528,1.4836820492957727,8030.0,15697.245,7667.2451171875,1249.7878214257832
2020.06.05,8.773634,52.77778,56.89498726744186,3.98,5.240000000000011,0.0959,0.8591,0.111628448,9602.258,22899.506200000007,16.25317,16.074769490740696,37.60127,37.2715404477613,79.11959091,0.0253,0.5593,1.629620082,2.1931334462274683,4584.0,6971.484662576684,11760.0,10944.695652173905,0.389795918,7.247107,7.1215633539823,2882.105,9802.140526666666,0.19213,0.0495017999999999,1.429398,1.7769463591549268,8337.2,15239.978,6902.777539062499,1275.2535256651984
2020.06.06,8.802279,52.5463,55.589539360465125,3.98,3.9912727272727313,0.0958,0.8729,0.109749112,9705.228,18554.85713809524,16.21614,16.06770180555551,37.52893,37.34020776119415,87.29209091,0.0253,0.599,1.824924524,2.9117525330944214,4128.0,8399.999999999996,11920.0,4447.304347826086,0.346308725,7.251157,7.540350575221224,2978.982,1219.630440675105,0.195313,0.1595057999999999,1.568287,1.6303142042253498,8353.4,17216.93,8863.5296875,1286.4987607913483
2020.06.07,8.754537,52.69097,55.589539360465125,3.96,3.9912727272727313,0.0946,0.8621,0.10973205,9806.384,18554.85713809524,16.19328,16.06770180555551,37.34085,37.34020776119415,90.02689091,0.0274,0.6014,1.83552812,2.9117525330944214,4416.0,8399.999999999996,11920.0,4447.304347826086,0.370469799,7.267361,7.540350575221224,3078.265,1219.630440675105,0.192708,0.1595057999999999,1.507523,1.6303142042253498,8835.3,17618.414,8783.1140625,1308.893599975306
2020.06.08,8.916863,53.06713,58.68997813953489,3.96,4.2116363636363685,0.0976,0.8934,0.109245579,9931.991,25247.96515238096,16.22944,16.180784768518464,37.34085,37.15709492537323,97.292,0.0285,0.6271,2.120864416,3.630371619961376,4368.0,6408.736196319016,11720.0,8345.739130434777,0.372696246,7.259259,7.47646777876105,3185.803,9987.374557299578,0.197338,0.0,1.608796,1.441787147887322,8934.4,17371.795,8437.394921875,1116.9413317898798
2020.06.09,9.193773,53.64583,58.68997813953489,3.98,4.2116363636363685,0.098,0.8934,0.109693306,10062.36,25247.96515238096,16.24507,16.180784768518464,37.4566,37.15709492537323,94.49854545,0.0272,0.5963,2.068412512,3.630371619961376,4464.0,6408.736196319016,11560.0,8345.739130434777,0.38615917,7.267361,7.47646777876105,3290.702,9987.374557299578,0.157697,0.0,1.510417,1.441787147887322,9017.1,16741.922,7724.821875,1103.7398647194775
2020.06.10,8.977338,53.79051,55.589539360465125,3.97,3.9912727272727313,0.1029,0.876,0.117465753,10157.81,18554.85713809524,16.23581,16.06770180555551,37.47107,37.34020776119415,94.57145455,0.0284,0.6136,2.131177185,2.9117525330944214,4200.0,8399.999999999996,11480.0,4447.304347826086,0.365853659,7.259259,7.540350575221224,3394.951,1219.630440675105,0.196759,0.1595057999999999,1.487268,1.6303142042253498,9049.3,18511.832,9462.53203125,1184.4818670133766
2020.06.11,8.999618,54.31134,58.68997813953489,3.99,4.2116363636363685,0.0985,0.8956,0.109982135,10269.77,25247.96515238096,16.12817,16.180784768518464,37.5,37.15709492537323,94.56918182,0.028,0.612,2.085642921,3.630371619961376,4152.0,6408.736196319016,11560.0,8345.739130434777,0.35916955,7.275463,7.47646777876105,3500.027,9987.374557299578,0.15625,0.0,1.46412,1.441787147887322,9042.2,17174.139,8131.938671874999,1122.880612431417
2020.06.12,8.744988,54.31134,55.589539360465125,4.01,3.9912727272727313,0.0932,0.8763,0.106356271,10362.82,18554.85713809524,16.05149,16.06770180555551,37.55787,37.34020776119415,94.57554545,0.0279,0.6264,1.931023626,2.9117525330944214,5368.0,8399.999999999996,10600.0,4447.304347826086,0.506415094,7.271412,7.540350575221224,3604.142,1219.630440675105,0.0,0.1595057999999999,1.594329,1.6303142042253498,8993.3,18323.658,9330.358203125,1293.9669045197293
2020.06.13,8.643136,54.45602,57.05816825581396,3.95,3.9545454545454586,0.0913,0.8558,0.106683805,10466.15,21725.27672380953,16.15364,16.26559699074068,37.5,37.06553850746276,95.48645455,0.0287,0.608,1.865197551,3.055476350467812,4536.0,6928.196319018402,11528.0,4447.304347826086,0.393476752,7.275463,7.533252486725649,3708.815,4615.587668945148,0.0,0.0330011999999999,1.498843,1.4522608732394349,8856.5,16661.227,7804.7265625,1218.0937293109112
2020.06.14,8.741805,53.55903,55.589539360465125,3.97,3.9912727272727313,0.0942,0.8769,0.10742388,10563.58,18554.85713809524,16.07667,16.06770180555551,37.57234,37.34020776119415,76.38140909,0.0289,0.6076,1.577352097,2.9117525330944214,4368.0,8399.999999999996,11440.0,4447.304347826086,0.381818182,7.287616,7.540350575221224,3792.652,1219.630440675105,0.0,0.1595057999999999,1.458333,1.6303142042253498,8317.5,18471.006,10153.505859375,1596.83657867683
2020.06.15,9.139664,53.93518,55.589539360465125,3.89,3.9912727272727313,0.1021,0.8848,0.115393309,10695.46,18554.85713809524,16.05149,16.06770180555551,37.57234,37.34020776119415,89.11673636,0.0293,0.6123,2.012658715,2.9117525330944214,4584.0,8399.999999999996,10640.0,4447.304347826086,0.430827068,7.311921,7.540350575221224,3890.334,1219.630440675105,0.0,0.1595057999999999,1.478588,1.6303142042253498,9444.3,18936.617,9492.3171875,1283.0123464591065
2020.06.16,8.697245,53.7037,55.589539360465125,3.94,3.9912727272727313,0.1005,0.8803,0.114165625,10784.16,18554.85713809524,16.07233,16.06770180555551,37.64468,37.34020776119415,101.8577273,0.0298,0.6035,2.252842103,2.9117525330944214,4464.0,8399.999999999996,11080.0,4447.304347826086,0.402888087,7.320023,7.540350575221224,4001.963,1219.630440675105,0.0,0.1595057999999999,1.501736,1.6303142042253498,9707.0,18745.605,9038.60546875,1134.6640423225117
2020.06.17,8.15934,53.35648,55.589539360465125,3.92,3.9912727272727313,0.102,0.8767,0.116345386,10865.91,18554.85713809524,16.18228,16.06770180555551,37.68808,37.34020776119415,101.8551818,0.0299,0.5905,2.277059166,2.9117525330944214,4224.0,8399.999999999996,11160.0,4447.304347826086,0.378494624,7.328125,7.540350575221224,4113.553,1219.630440675105,0.0,0.1595057999999999,1.443866,1.6303142042253498,9696.9,18558.105,8861.20546875,1111.3680239305027
2020.06.18,8.394873,54.02199,58.68997813953489,3.94,4.2116363636363685,0.0989,0.8863,0.111587499,10988.27,25247.96515238096,16.06886,16.180784768518464,37.76042,37.15709492537323,89.11150909,0.0309,0.6123,1.952768892,3.630371619961376,4608.0,6408.736196319016,11080.0,8345.739130434777,0.415884477,7.332176,7.47646777876105,4211.11,9987.374557299578,0.0,0.0,1.478588,1.441787147887322,10033.2,17807.65,7774.450390624999,1243.524501332022
2020.06.19,8.582662,54.74537,57.71089220930233,3.98,4.138181818181823,0.0953,0.9215,0.10341834,11120.54,26891.886419047627,16.22076,15.894543518518493,37.76042,37.72932253731361,101.8519091,0.0295,0.8584,2.236131928,2.480581080974249,4524.0,5889.27607361963,11780.0,5909.217391304345,0.384040747,7.368634,7.781685584070774,4322.749,3380.6941313924053,0.0,0.0770028,1.46412,1.6407879295774626,9938.0,23480.807,13542.806640625,1431.904861219662
2020.06.20,8.302569,53.93518,52.32591959302326,3.96,3.9178181818181854,0.0966,0.8938,0.10807787,11219.74,11274.63438571429,16.19299,16.18785245370365,37.4566,36.53908910447761,101.8558182,0.0302,0.7038,2.198585337,2.049409628854078,4386.0,7144.638036809813,10520.0,11107.1304347826,0.416920152,7.409143,7.810077938053074,4433.333,1096.1410869198312,0.0,0.632523,1.394676,1.5569981267605613,8345.0,19102.178,10757.177734375,1184.7811292944673
2020.06.21,8.340764,53.21181,54.12091046511628,3.97,4.138181818181823,0.0986,0.8713,0.113164237,11286.57,22077.54556666667,16.28124,16.060634120370327,37.25405,37.546209701492685,53.45887273,0.0295,0.6037,1.148165345,2.312903294038627,4392.0,6711.754601226991,11680.0,4772.173913043477,0.376027397,7.409143,7.41968307079645,4491.646,11345.757448607596,0.0,0.2365085999999999,1.380208,1.7874200845070396,8608.0,18812.11,10204.109375,2234.2493212057325
2020.06.22,8.022477,52.57523,55.589539360465125,3.89,3.9912727272727313,0.0979,0.8696,0.112580497,11369.63,18554.85713809524,16.17591,16.06770180555551,37.21065,37.34020776119415,90.93036364,0.0307,0.6033,1.935312757,2.9117525330944214,4296.0,8399.999999999996,11240.0,4447.304347826086,0.382206406,7.396991,7.540350575221224,4589.829,1219.630440675105,0.0,0.1595057999999999,1.391782,1.6303142042253498,9293.0,18808.498,9515.498046875,1325.261345233615
2020.06.23,7.306331,52.34375,55.589539360465125,3.9,3.9912727272727313,0.0986,0.8735,0.112879222,11426.25,18554.85713809524,16.0295,16.06770180555551,37.25405,37.34020776119415,90.92954545,0.0335,0.6435,1.957874514,2.9117525330944214,4632.0,8399.999999999996,10960.0,4447.304347826086,0.422627737,7.376736,7.540350575221224,4686.99,1219.630440675105,0.0,0.1595057999999999,1.409143,1.6303142042253498,9347.0,20443.521,11096.521484375,1423.8670101129512
2020.06.24,7.331794,52.5463,52.32591959302326,3.87,3.9178181818181854,0.0938,0.8869,0.105761642,11539.57,11274.63438571429,15.99941,16.18785245370365,37.31192,36.53908910447761,94.74681818,0.0311,0.7009,1.970525849,2.049409628854078,4932.0,7144.638036809813,10780.0,11107.1304347826,0.457513915,7.388889,7.810077938053074,4788.002,1096.1410869198312,0.0,0.632523,1.420718,1.5569981267605613,9607.0,19768.057,10161.056640625,1367.98209924153
2020.06.25,6.421493,52.92245,58.36361616279071,3.98,4.248363636363642,0.0899,0.8795,0.102217169,11593.92,23604.04388571429,16.15277,16.103040231481437,37.39873,37.68354432835838,101.846,0.0284,0.6648,2.013165694,3.079430320030044,5256.0,8399.999999999996,10560.0,11756.86956521738,0.497727273,7.388889,7.1499557079646,4897.186,8443.75763535865,0.0,0.0550019999999999,1.507523,1.6512616549295749,9776.0,17448.441,7672.44140625,1181.8862831945282
2020.06.26,5.673518,52.34375,58.68997813953489,3.96,4.2116363636363685,0.0924,0.8864,0.104241877,11659.35,25247.96515238096,16.04223,16.180784768518464,37.31192,37.15709492537323,101.8385455,0.0309,0.6144,2.085229763,3.630371619961376,5324.0,6408.736196319016,10080.0,8345.739130434777,0.528174603,7.388889,7.47646777876105,5005.711,9987.374557299578,0.0,0.0,1.39757,1.441787147887322,9930.0,17505.041,7575.041015625,1144.7424592622597
2020.06.27,5.87404,55.29514,55.589539360465125,3.86,3.9912727272727313,0.0919,0.876,0.104908676,11788.6,18554.85713809524,16.03789,16.06770180555551,37.19618,37.34020776119415,102.7559091,0.0301,0.6336,2.068075702,2.9117525330944214,5284.0,8399.999999999996,10960.0,4447.304347826086,0.482116788,7.39294,7.540350575221224,5114.98,1219.630440675105,0.0,0.1595057999999999,1.440972,1.6303142042253498,9889.0,19016.768,9127.767578125,1253.917144403837
